"n","tiempo (ns)"
2497,145853
2498,147576
2499,145376
2500,146423
2501,146034
2502,146673
2503,146115
2504,146668
2505,147383
2506,146941
2507,146477
2508,146636
2509,146034
2510,146804
2511,147710
2512,147532
2513,146855
2514,147522
2515,147778
2516,147043
2517,147325
2518,147587
2519,146282
2520,147430
2521,147141
2522,147069
2523,147013
2524,148171
2525,146454
2526,148884
2527,148278
2528,147938
2529,147899
2530,147776
2531,147787
2532,147918
2533,148155
2534,147288
2535,148506
2536,148734
2537,149058
2538,149281
2539,148806
2540,148054
2541,148557
2542,148371
2543,148135
2544,148962
2545,148487
2546,148267
2547,149184
2548,148930
2549,149007
2550,149057
2551,148925
2552,148906
2553,149012
2554,149273
2555,149011
2556,148884
2557,150376
2558,150580
2559,149783
2560,149581
2561,148766
2562,150136
2563,150044
2564,149242
2565,149718
2566,149463
2567,149742
2568,150142
2569,150325
2570,150066
2571,150542
2572,150850
2573,150730
2574,149928
2575,149732
2576,150690
2577,150142
2578,150643
2579,150799
2580,151591
2581,150607
2582,151120
2583,151813
2584,150741
2585,150706
2586,150705
2587,152277
2588,151143
2589,151423
2590,150980
2591,152339
2592,151376
2593,151320
2594,151555
2595,151632
2596,151064
2597,151882
2598,152177
2599,151526
2600,151729
2601,152494
2602,151363
2603,152115
2604,151791
2605,152382
2606,152364
2607,152445
2608,152514
2609,152515
2610,152223
2611,153245
2612,153259
2613,152616
2614,152286
2615,152688
2616,153369
2617,152822
2618,153188
2619,153648
2620,154073
2621,154146
2622,153763
2623,154317
2624,153616
2625,155041
2626,154388
2627,153761
2628,153892
2629,154093
2630,154949
2631,156053
2632,154362
2633,153320
2634,153998
2635,154595
2636,154085
2637,155419
2638,154665
2639,154203
2640,155266
2641,155303
2642,155054
2643,155332
2644,154707
2645,154453
2646,155285
2647,155550
2648,155848
2649,155381
2650,155345
2651,155700
2652,155016
2653,156144
2654,157117
2655,156208
2656,154960
2657,155838
2658,155930
2659,155805
2660,155238
2661,156551
2662,156049
2663,155020
2664,156002
2665,155468
2666,155784
2667,156504
2668,156251
2669,155580
2670,157595
2671,156234
2672,157149
2673,156637
2674,156731
2675,157255
2676,156936
2677,157443
2678,157619
2679,156564
2680,157950
2681,158586
2682,157713
2683,156611
2684,157809
2685,159233
2686,157822
2687,158466
2688,157296
2689,158144
2690,158539
2691,157404
2692,158461
2693,158707
2694,158849
2695,157871
2696,158321
2697,157438
2698,158824
2699,158456
2700,157794
2701,159110
2702,158544
2703,159049
2704,158403
2705,157389
2706,158761
2707,157872
2708,159048
2709,159259
2710,158218
2711,158100
2712,158931
2713,159730
2714,159082
2715,158181
2716,159333
2717,159740
2718,159919
2719,159220
2720,158857
2721,160642
2722,159184
2723,159520
2724,159921
2725,158687
2726,160175
2727,160346
2728,159693
2729,160108
2730,159116
2731,159879
2732,159510
2733,159485
2734,160612
2735,160327
2736,159917
2737,159746
2738,159581
2739,159345
2740,160617
2741,159688
2742,160880
2743,160618
2744,160375
2745,160388
2746,161181
2747,160366
2748,161093
2749,161590
2750,161220
2751,161381
2752,160199
2753,161709
2754,160870
2755,161400
2756,161153
2757,161116
2758,160632
2759,161395
2760,161989
2761,162393
2762,161866
2763,160834
2764,161441
2765,162495
2766,162412
2767,161402
2768,161887
2769,162723
2770,162577
2771,162265
2772,161990
2773,162461
2774,163455
2775,162876
2776,162195
2777,163134
2778,163089
2779,162104
2780,161709
2781,162652
2782,163442
2783,162760
2784,163232
2785,162726
2786,163536
2787,163616
2788,162969
2789,163057
2790,163385
2791,163091
2792,163549
2793,164191
2794,163382
2795,163850
2796,163649
2797,164176
2798,163431
2799,164650
2800,163510
2801,164185
2802,163861
2803,163800
2804,163871
2805,164529
2806,164002
2807,164302
2808,163945
2809,164593
2810,164242
2811,164414
2812,164669
2813,163994
2814,164871
2815,164998
2816,164752
2817,164505
2818,164899
2819,165162
2820,164867
2821,164884
2822,165157
2823,165787
2824,165004
2825,165319
2826,164604
2827,165485
2828,165562
2829,164596
2830,165466
2831,165401
2832,166062
2833,166668
2834,165930
2835,165793
2836,166274
2837,166446
2838,166534
2839,165490
2840,165538
2841,165903
2842,166138
2843,166020
2844,165755
2845,167527
2846,165822
2847,166918
2848,166823
2849,166968
2850,166899
2851,166029
2852,167592
2853,166611
2854,166880
2855,166901
2856,167617
2857,166520
2858,166164
2859,167088
2860,167284
2861,167103
2862,167321
2863,166856
2864,167861
2865,167718
2866,166776
2867,168061
2868,167430
2869,167677
2870,168291
2871,167828
2872,167753
2873,167536
2874,167409
2875,167722
2876,169103
2877,168155
2878,168555
2879,169326
2880,169328
2881,168350
2882,167662
2883,167841
2884,168404
2885,168143
2886,168752
2887,168667
2888,169801
2889,169122
2890,168573
2891,169055
2892,169514
2893,169762
2894,169002
2895,169772
2896,169672
2897,168736
2898,168442
2899,168996
2900,169610
2901,169250
2902,169279
2903,169039
2904,169122
2905,169587
2906,169326
2907,169576
2908,169983
2909,169576
2910,169961
2911,169756
2912,169692
2913,170906
2914,170238
2915,169944
2916,170405
2917,170684
2918,170566
2919,171529
2920,171067
2921,170723
2922,171392
2923,171854
2924,171445
2925,170932
2926,170737
2927,171014
2928,171500
2929,171799
2930,171942
2931,172784
2932,171751
2933,171800
2934,172053
2935,171907
2936,173239
2937,172140
2938,171864
2939,171847
2940,171732
2941,171656
2942,171933
2943,173589
2944,173022
2945,172652
2946,172557
2947,171414
2948,172410
2949,173154
2950,171835
2951,173103
2952,172185
2953,172211
2954,173229
2955,173333
2956,173019
2957,172291
2958,174033
2959,172155
2960,173397
2961,174145
2962,173387
2963,173351
2964,174566
2965,174623
2966,174191
2967,174845
2968,174072
2969,174569
2970,173805
2971,173905
2972,173802
2973,173768
2974,173443
2975,174320
2976,173908
2977,173592
2978,174557
2979,175646
2980,174136
2981,173773
2982,174013
2983,174664
2984,174758
2985,175125
2986,175301
2987,174679
2988,175143
2989,174309
2990,174621
2991,174357
2992,174885
2993,175792
2994,175880
2995,175572
2996,174399
2997,175082
2998,175362
2999,176103
3000,176284
3001,175089
3002,174824
3003,175339
3004,175758
3005,176632
3006,175963
3007,175422
3008,176026
3009,175955
3010,176623
3011,176852
3012,175950
3013,176622
3014,176822
3015,176160
3016,176918
3017,176368
3018,176950
3019,176482
3020,177273
3021,176406
3022,177616
3023,177193
3024,176758
3025,176853
3026,177422
3027,176461
3028,177032
3029,178016
3030,176668
3031,177975
3032,178008
3033,177854
3034,176856
3035,177481
3036,184775
3037,183557
3038,180856
3039,180793
3040,181116
3041,181252
3042,181592
3043,180363
3044,180453
3045,181060
3046,180889
3047,179951
3048,181333
3049,181319
3050,180952
3051,180399
3052,181484
3053,181395
3054,181342
3055,181694
3056,181953
3057,180887
3058,181373
3059,181085
3060,182257
3061,181913
3062,182910
3063,183593
3064,182015
3065,182185
3066,181349
3067,182326
3068,181664
3069,182186
3070,182079
3071,181778
3072,182112
3073,182941
3074,182277
3075,183312
3076,182935
3077,184009
3078,182944
3079,182126
3080,182865
3081,182990
3082,182897
3083,183023
3084,183800
3085,182499
3086,184329
3087,183374
3088,184730
3089,183113
3090,182980
3091,184085
3092,183319
3093,183197
3094,184107
3095,183344
3096,183959
3097,183210
3098,185376
3099,183378
3100,184033
3101,183280
3102,183312
3103,184423
3104,183774
3105,183855
3106,183685
3107,183623
3108,185299
3109,184913
3110,185396
3111,184898
3112,184418
3113,184838
3114,184258
3115,184037
3116,184204
3117,185069
3118,184862
3119,186320
3120,185400
3121,184624
3122,185274
3123,185067
3124,184973
3125,185361
3126,185037
3127,186197
3128,185222
3129,186170
3130,186224
3131,185917
3132,185609
3133,185685
3134,185626
3135,185815
3136,185320
3137,186881
3138,186048
3139,186101
3140,186848
3141,188541
3142,187106
3143,186218
3144,186436
3145,187502
3146,186239
3147,187096
3148,185805
3149,186960
3150,186160
3151,186741
3152,186538
3153,186255
3154,187454
3155,186210
3156,187733
3157,187677
3158,186640
3159,187316
3160,187279
3161,186926
3162,187914
3163,187665
3164,188865
3165,189003
3166,187430
3167,187988
3168,187359
3169,187388
3170,188645
3171,188721
3172,188145
3173,188595
3174,190965
3175,188837
3176,189856
3177,188339
3178,187953
3179,188353
3180,188739
3181,188461
3182,188422
3183,189537
3184,188401
3185,189171
3186,188844
3187,190006
3188,189227
3189,189295
3190,189427
3191,189691
3192,190036
3193,189137
3194,189247
3195,190169
3196,189395
3197,187958
3198,189942
3199,189800
3200,189562
3201,188792
3202,189194
3203,188901
3204,189810
3205,189406
3206,189572
3207,190554
3208,189859
3209,191524
3210,190391
3211,191016
3212,189998
3213,191035
3214,190413
3215,191619
3216,189646
3217,190924
3218,190825
3219,190160
3220,192900
3221,191473
3222,192539
3223,190953
3224,190999
3225,191139
3226,191342
3227,191110
3228,191365
3229,192086
3230,191396
3231,191742
3232,191617
3233,192223
3234,190585
3235,192003
3236,191579
3237,191200
3238,191494
3239,191910
3240,192798
3241,192787
3242,192679
3243,192817
3244,192343
3245,192314
3246,192516
3247,191271
3248,192819
3249,192726
3250,192948
3251,193472
3252,193077
3253,193813
3254,192579
3255,193458
3256,193453
3257,192549
3258,192276
3259,193283
3260,192736
3261,193942
3262,194575
3263,192526
3264,193275
3265,193875
3266,193529
3267,193968
3268,194305
3269,194107
3270,193880
3271,193112
3272,194516
3273,193302
3274,194740
3275,195736
3276,195412
3277,195184
3278,193789
3279,194778
3280,194733
3281,193998
3282,194044
3283,195783
3284,195618
3285,193283
3286,193509
3287,194873
3288,195124
3289,194516
3290,195355
3291,194431
3292,195275
3293,195568
3294,195212
3295,195119
3296,195446
3297,194978
3298,194349
3299,194934
3300,195297
3301,195409
3302,195304
3303,195531
3304,197114
3305,195972
3306,195625
3307,197237
3308,198080
3309,197488
3310,196246
3311,197168
3312,196379
3313,195824
3314,195747
3315,196946
3316,196191
3317,196286
3318,197285
3319,197604
3320,197062
3321,197363
3322,197239
3323,197382
3324,196618
3325,198579
3326,196128
3327,197032
3328,197209
3329,198867
3330,197257
3331,199154
3332,197313
3333,198577
3334,197229
3335,197965
3336,198331
3337,198080
3338,197481
3339,197405
3340,198130
3341,198301
3342,197100
3343,197613
3344,199128
3345,198255
3346,198901
3347,198493
3348,198397
3349,198946
3350,198924
3351,199091
3352,198007
3353,200357
3354,199873
3355,199126
3356,199303
3357,199701
3358,200084
3359,200129
3360,199730
3361,200264
3362,199472
3363,200412
3364,200341
3365,200023
3366,199075
3367,198619
3368,201488
3369,200270
3370,201996
3371,199864
3372,201992
3373,200825
3374,202147
3375,199864
3376,200910
3377,199840
3378,200170
3379,202198
3380,200514
3381,202675
3382,202998
3383,202925
3384,201122
3385,202904
3386,202517
3387,202323
3388,201877
3389,202463
3390,201833
3391,202264
3392,201662
3393,201530
3394,202698
3395,202577
3396,202473
3397,202371
3398,201836
3399,202250
3400,201880
3401,202492
3402,201703
3403,204009
3404,203371
3405,202894
3406,204356
3407,203189
3408,202823
3409,203344
3410,202525
3411,202715
3412,203094
3413,203347
3414,203067
3415,203541
3416,204542
3417,202954
3418,203711
3419,203820
3420,204108
3421,204458
3422,204762
3423,204308
3424,205018
3425,204897
3426,204619
3427,203833
3428,204557
3429,203332
3430,203749
3431,204853
3432,204940
3433,204411
3434,206328
3435,205842
3436,204281
3437,204811
3438,205120
3439,204267
3440,204472
3441,205616
3442,205536
3443,204153
3444,204378
3445,205438
3446,206098
3447,206181
3448,206508
3449,205480
3450,205090
3451,205410
3452,204670
3453,206498
3454,205683
3455,206343
3456,206732
3457,206216
3458,206009
3459,206406
3460,206004
3461,205646
3462,206599
3463,206536
3464,205810
3465,206942
3466,206953
3467,206064
3468,206240
3469,205125
3470,206792
3471,206966
3472,205901
3473,207988
3474,207045
3475,207342
3476,206539
3477,206807
3478,208039
3479,207923
3480,207331
3481,206737
3482,208366
3483,208385
3484,206807
3485,208151
3486,207822
3487,208541
3488,207309
3489,209726
3490,207402
3491,208241
3492,207543
3493,208709
3494,208090
3495,209146
3496,209408
3497,209522
3498,208838
3499,210911
3500,209544
3501,209124
3502,207208
3503,208394
3504,207648
3505,208365
3506,208188
3507,208885
3508,208111
3509,208701
3510,209922
3511,209094
3512,211090
3513,209096
3514,209875
3515,209049
3516,208737
3517,209780
3518,209926
3519,209616
3520,209197
3521,210681
3522,208960
3523,210023
3524,209295
3525,209360
3526,210120
3527,210460
3528,209813
3529,210155
3530,210023
3531,211917
3532,210319
3533,210224
3534,210314
3535,210828
3536,212165
3537,209783
3538,211118
3539,210870
3540,210239
3541,211228
3542,211013
3543,210493
3544,210032
3545,209993
3546,210662
3547,209954
3548,210087
3549,212975
3550,211487
3551,211293
3552,210997
3553,212197
3554,211466
3555,212048
3556,210673
3557,211170
3558,210963
3559,211931
3560,212406
3561,212453
3562,211755
3563,212518
3564,212114
3565,210986
3566,211331
3567,212412
3568,212506
3569,212880
3570,212160
3571,214133
3572,212533
3573,212519
3574,211790
3575,212681
3576,212233
3577,213657
3578,212662
3579,212161
3580,214279
3581,213083
3582,212179
3583,213207
3584,212415
3585,211908
3586,211952
3587,212606
3588,212335
3589,213763
3590,214268
3591,214438
3592,213082
3593,213141
3594,212877
3595,214011
3596,214333
3597,213676
3598,213039
3599,214067
3600,213397
3601,215165
3602,214407
3603,213799
3604,215754
3605,213813
3606,213668
3607,214132
3608,215281
3609,215683
3610,213449
3611,214615
3612,219951
3613,215674
3614,215672
3615,214519
3616,214789
3617,214571
3618,215043
3619,216063
3620,214966
3621,215946
3622,214963
3623,216924
3624,215591
3625,214344
3626,216114
3627,216034
3628,214296
3629,216283
3630,215703
3631,217681
3632,215865
3633,217476
3634,217563
3635,216005
3636,215936
3637,215990
3638,215960
3639,217213
3640,217663
3641,218251
3642,218498
3643,216924
3644,216474
3645,217271
3646,215143
3647,217935
3648,217385
3649,218258
3650,217865
3651,218755
3652,219963
3653,217315
3654,218332
3655,217806
3656,218466
3657,218065
3658,217183
3659,217163
3660,218993
3661,217628
3662,217280
3663,218054
3664,218252
3665,218466
3666,218648
3667,218250
3668,217707
3669,218233
3670,218047
3671,219209
3672,218931
3673,219637
3674,217184
3675,217360
3676,219053
3677,219077
3678,218444
3679,218872
3680,218990
3681,219588
3682,218499
3683,219487
3684,217689
3685,218501
3686,218941
3687,218837
3688,220977
3689,219477
3690,219080
3691,218621
3692,219565
3693,219859
3694,219169
3695,219679
3696,219314
3697,219062
3698,219138
3699,220315
3700,220595
3701,220398
3702,219831
3703,219456
3704,219419
3705,220774
3706,220499
3707,219887
3708,221403
3709,220889
3710,222132
3711,219932
3712,220836
3713,220685
3714,221035
3715,219888
3716,219806
3717,220057
3718,220971
3719,220888
3720,222450
3721,222030
3722,221836
3723,222560
3724,220785
3725,220877
3726,223026
3727,223000
3728,222762
3729,224328
3730,221799
3731,222176
3732,222996
3733,222458
3734,223253
3735,223443
3736,222595
3737,224555
3738,223206
3739,223447
3740,223157
3741,222645
3742,223009
3743,222791
3744,223581
3745,224048
3746,223494
3747,223408
3748,224083
3749,223266
3750,224046
3751,224160
3752,222729
3753,223201
3754,223943
3755,223113
3756,224271
3757,222788
3758,224553
3759,224907
3760,223897
3761,223933
3762,225531
3763,223670
3764,223623
3765,224506
3766,225364
3767,224430
3768,225586
3769,224260
3770,223915
3771,224209
3772,225348
3773,224274
3774,223206
3775,224809
3776,225258
3777,225563
3778,227176
3779,225739
3780,226672
3781,225373
3782,225185
3783,225561
3784,225215
3785,226375
3786,226283
3787,226892
3788,226542
3789,225550
3790,226231
3791,225098
3792,225770
3793,226107
3794,225394
3795,225730
3796,228473
3797,227228
3798,225999
3799,225778
3800,225831
3801,226755
3802,226461
3803,227426
3804,225665
3805,226980
3806,228260
3807,226802
3808,226755
3809,226338
3810,227449
3811,227509
3812,227179
3813,227274
3814,228153
3815,228377
3816,226562
3817,227479
3818,226893
3819,226901
3820,228041
3821,228372
3822,227535
3823,227673
3824,228044
3825,229030
3826,228466
3827,227541
3828,229258
3829,227771
3830,228376
3831,228367
3832,228196
3833,228451
3834,228208
3835,228548
3836,228928
3837,228871
3838,228088
3839,230097
3840,229068
3841,228944
3842,229047
3843,228365
3844,229163
3845,228960
3846,228997
3847,229573
3848,228504
3849,229002
3850,230090
3851,228083
3852,229274
3853,230892
3854,230448
3855,229626
3856,229800
3857,230516
3858,228982
3859,229802
3860,230177
3861,229637
3862,229303
3863,230300
3864,231657
3865,231255
3866,230263
3867,229665
3868,230998
3869,229918
3870,229991
3871,230661
3872,230791
3873,230535
3874,230942
3875,230683
3876,230899
3877,230983
3878,231310
3879,230605
3880,229821
3881,230480
3882,232088
3883,230967
3884,231031
3885,231023
3886,231386
3887,231386
3888,230903
3889,232224
3890,231262
3891,230887
3892,231399
3893,231325
3894,232877
3895,231831
3896,231241
3897,231538
3898,232968
3899,232470
3900,232450
3901,232479
3902,231957
3903,232446
3904,232845
3905,231524
3906,231170
3907,232160
3908,232299
3909,233221
3910,232972
3911,232666
3912,233688
3913,233130
3914,233312
3915,232470
3916,234402
3917,232925
3918,233799
3919,232409
3920,233732
3921,232412
3922,233491
3923,234086
3924,232693
3925,233599
3926,234142
3927,233370
3928,232606
3929,233919
3930,233723
3931,234590
3932,233482
3933,235723
3934,234041
3935,232285
3936,233964
3937,235434
3938,235584
3939,235723
3940,235523
3941,233701
3942,235481
3943,234531
3944,234541
3945,234489
3946,234339
3947,233851
3948,235471
3949,235433
3950,235114
3951,235520
3952,234978
3953,235591
3954,234684
3955,234895
3956,235176
3957,235901
3958,235797
3959,236200
3960,236300
3961,235657
3962,234674
3963,236163
3964,236686
3965,236196
3966,236413
3967,235210
3968,236431
3969,237423
3970,236009
3971,236039
3972,236545
3973,239171
3974,237326
3975,237533
3976,237126
3977,235489
3978,236688
3979,237287
3980,236751
3981,236562
3982,235931
3983,236563
3984,238003
3985,237534
3986,237828
3987,238150
3988,242532
3989,237203
3990,237973
3991,237056
3992,238290
3993,239486
3994,237257
3995,238010
3996,237453
3997,238389
3998,238330
3999,237816
4000,238343
4001,238186
4002,239631
4003,238188
4004,238091
4005,238859
4006,239348
4007,239147
4008,238686
4009,239463
4010,240124
4011,239889
4012,240306
4013,239049
4014,241731
4015,239444
4016,239860
4017,238126
4018,240330
4019,239185
4020,239898
4021,240016
4022,240446
4023,240508
4024,238704
4025,239974
4026,239021
4027,240068
4028,240044
4029,240559
4030,239807
4031,239813
4032,241575
4033,240304
4034,239802
4035,241475
4036,240895
4037,240967
4038,243751
4039,240402
4040,240853
4041,240148
4042,241519
4043,240415
4044,241164
4045,241160
4046,240538
4047,243165
4048,240858
4049,241850
4050,241339
4051,242092
4052,242332
4053,242401
4054,242771
4055,241441
4056,242652
4057,240915
4058,240294
4059,242049
4060,241861
4061,242767
4062,243859
4063,241693
4064,242158
4065,244815
4066,242716
4067,243165
4068,243945
4069,243978
4070,243687
4071,242827
4072,244315
4073,243644
4074,244917
4075,243175
4076,244914
4077,243405
4078,243302
4079,244004
4080,243261
4081,244242
4082,244337
4083,244424
4084,243953
4085,244116
4086,242745
4087,243902
4088,244963
4089,242661
4090,243235
4091,244835
4092,245984
4093,244452
4094,245312
4095,244502
4096,244514
4097,239564
4098,238923
4099,240021
4100,239888
4101,252448
4102,250216
4103,250041
4104,250812
4105,250766
4106,250457
4107,250203
4108,252164
4109,249770
4110,251207
4111,250094
4112,251513
4113,253287
4114,251252
4115,251665
4116,253203
4117,251305
4118,249927
4119,251638
4120,251001
4121,251867
4122,252009
4123,250784
4124,253338
4125,251637
4126,250736
4127,250851
4128,253659
4129,251549
4130,251313
4131,252634
4132,253695
4133,252515
4134,252840
4135,251916
4136,253275
4137,252295
4138,253253
4139,252850
4140,252844
4141,253929
4142,252616
4143,251932
4144,253522
4145,252868
4146,253405
4147,253085
4148,253850
4149,252516
4150,252539
4151,254660
4152,253614
4153,253513
4154,253424
4155,253025
4156,253655
4157,254625
4158,253111
4159,253081
4160,254034
4161,253989
4162,254650
4163,255658
4164,254224
4165,255151
4166,254224
4167,253558
4168,254447
4169,254770
4170,254660
4171,256665
4172,255361
4173,254426
4174,254104
4175,255572
4176,255444
4177,255569
4178,255128
4179,256371
4180,255289
4181,254415
4182,255416
4183,254529
4184,255570
4185,256011
4186,255920
4187,256467
4188,256010
4189,255740
4190,254893
4191,256365
4192,255426
4193,255335
4194,256480
4195,255605
4196,255243
4197,256311
4198,256074
4199,257114
4200,256241
4201,255943
4202,255768
4203,256316
4204,256444
4205,256472
4206,256464
4207,256894
4208,256439
4209,256609
4210,257185
4211,256819
4212,257295
4213,256417
4214,258023
4215,256836
4216,256903
4217,258632
4218,258701
4219,257492
4220,256650
4221,258356
4222,256300
4223,256855
4224,257064
4225,257848
4226,260819
4227,257385
4228,257505
4229,258110
4230,257392
4231,258561
4232,257385
4233,257414
4234,258740
4235,258698
4236,257722
4237,259727
4238,257985
4239,258432
4240,257599
4241,259663
4242,258301
4243,258746
4244,258941
4245,259140
4246,259961
4247,259870
4248,259219
4249,260402
4250,259061
4251,260212
4252,259151
4253,261527
4254,258999
4255,259682
4256,260222
4257,259340
4258,258403
4259,259936
4260,260332
4261,259640
4262,259845
4263,259557
4264,259559
4265,259753
4266,260264
4267,260134
4268,260154
4269,261470
4270,259629
4271,260017
4272,263158
4273,260193
4274,260128
4275,260649
4276,260338
4277,260141
4278,261756
4279,260132
4280,262227
4281,260874
4282,259902
4283,261105
4284,261419
4285,261438
4286,261677
4287,261671
4288,262197
4289,259966
4290,260593
4291,260942
4292,260730
4293,261015
4294,260649
4295,262840
4296,261723
4297,261709
4298,260946
4299,260495
4300,261688
4301,262620
4302,262588
4303,261938
4304,261282
4305,261857
4306,263062
4307,263319
4308,262422
4309,261816
4310,263195
4311,263052
4312,262276
4313,261962
4314,262175
4315,262212
4316,264048
4317,262594
4318,264346
4319,263198
4320,262864
4321,262098
4322,263602
4323,263475
4324,264160
4325,265074
4326,264434
4327,262736
4328,263832
4329,263966
4330,262847
4331,262705
4332,264163
4333,263796
4334,263565
4335,264265
4336,263642
4337,263954
4338,265579
4339,264251
4340,265414
4341,263531
4342,264200
4343,263843
4344,264372
4345,265693
4346,264173
4347,265265
4348,265717
4349,265118
4350,266758
4351,264420
4352,264999
4353,265398
4354,266399
4355,264405
4356,268891
4357,266162
4358,264503
4359,265800
4360,266161
4361,268455
4362,266766
4363,264951
4364,264981
4365,265745
4366,265886
4367,265741
4368,266054
4369,266796
4370,265037
4371,267167
4372,265616
4373,267896
4374,266667
4375,267356
4376,265893
4377,267407
4378,266479
4379,266631
4380,267086
4381,266400
4382,267787
4383,266786
4384,267359
4385,267066
4386,268099
4387,268204
4388,267519
4389,266754
4390,267994
4391,267650
4392,268060
4393,267068
4394,267813
4395,268372
4396,266575
4397,268291
4398,268220
4399,267513
4400,268022
4401,270223
4402,269292
4403,269446
4404,269575
4405,268316
4406,268479
4407,268579
4408,269501
4409,268987
4410,268179
4411,269026
4412,269225
4413,269264
4414,269917
4415,268750
4416,272459
4417,269213
4418,270113
4419,268976
4420,271221
4421,270122
4422,269706
4423,269596
4424,270324
4425,272593
4426,270830
4427,270331
4428,270206
4429,270119
4430,270007
4431,270984
4432,271546
4433,271224
4434,270772
4435,270205
4436,271267
4437,270702
4438,271580
4439,270595
4440,271266
4441,271047
4442,271438
4443,272124
4444,271388
4445,271599
4446,271986
4447,270790
4448,271372
4449,271186
4450,271254
4451,272069
4452,272739
4453,271655
4454,272625
4455,271221
4456,271886
4457,272778
4458,273555
4459,271389
4460,272536
4461,271502
4462,272431
4463,271956
4464,272582
4465,271311
4466,272563
4467,273059
4468,273976
4469,272174
4470,274722
4471,272010
4472,272920
4473,272478
4474,272805
4475,272847
4476,274045
4477,272743
4478,271977
4479,272442
4480,273543
4481,272988
4482,275030
4483,275003
4484,273530
4485,273346
4486,272949
4487,275357
4488,274052
4489,272871
4490,274351
4491,274202
4492,273925
4493,273750
4494,274721
4495,273864
4496,273109
4497,273709
4498,274655
4499,274258
4500,273409
4501,274936
4502,273912
4503,274623
4504,274336
4505,276507
4506,275317
4507,275215
4508,273661
4509,275693
4510,274871
4511,276098
4512,274435
4513,275581
4514,274929
4515,276148
4516,275479
4517,274801
4518,275406
4519,277049
4520,275875
4521,275619
4522,275782
4523,275928
4524,274930
4525,276065
4526,275339
4527,276509
4528,277095
4529,276202
4530,275931
4531,275156
4532,276130
4533,276453
4534,276813
4535,276565
4536,277268
4537,277168
4538,278688
4539,276448
4540,276690
4541,276892
4542,278464
4543,277462
4544,277001
4545,277407
4546,276072
4547,277375
4548,277067
4549,278356
4550,279220
4551,276790
4552,277370
4553,277338
4554,278904
4555,277838
4556,278643
4557,278690
4558,277736
4559,277251
4560,276439
4561,277810
4562,278106
4563,277885
4564,278613
4565,277743
4566,279479
4567,278503
4568,279118
4569,278171
4570,277884
4571,278698
4572,278380
4573,277440
4574,279200
4575,278489
4576,279078
4577,278227
4578,281200
4579,279136
4580,279126
4581,278829
4582,279263
4583,279487
4584,279927
4585,281678
4586,278743
4587,279946
4588,279772
4589,280309
4590,280964
4591,279693
4592,279488
4593,281174
4594,279343
4595,279711
4596,280030
4597,280294
4598,279770
4599,280686
4600,280939
4601,281542
4602,280137
4603,281880
4604,280330
4605,281203
4606,281181
4607,281496
4608,281536
4609,281520
4610,282090
4611,281978
4612,280744
4613,281066
4614,282455
4615,281855
4616,282138
4617,281469
4618,280237
4619,281825
4620,280224
4621,282614
4622,281121
4623,281514
4624,282714
4625,282472
4626,282302
4627,281625
4628,282223
4629,281325
4630,281903
4631,282959
4632,283417
4633,282104
4634,282826
4635,283123
4636,281903
4637,282564
4638,283041
4639,281826
4640,281464
4641,282224
4642,282304
4643,283836
4644,282955
4645,282856
4646,282733
4647,282832
4648,283134
4649,283419
4650,284329
4651,283431
4652,283125
4653,283086
4654,282801
4655,282265
4656,284251
4657,284817
4658,283873
4659,283957
4660,284445
4661,283704
4662,284248
4663,283781
4664,284906
4665,283707
4666,284133
4667,284244
4668,284134
4669,284816
4670,285711
4671,286362
4672,284276
4673,283901
4674,285575
4675,284901
4676,285214
4677,284644
4678,284488
4679,284593
4680,285312
4681,285382
4682,286346
4683,286978
4684,285073
4685,285317
4686,286602
4687,285749
4688,285070
4689,285527
4690,285343
4691,286624
4692,285088
4693,285438
4694,286008
4695,285671
4696,286950
4697,287061
4698,285358
4699,285517
4700,286236
4701,287366
4702,285419
4703,286858
4704,286451
4705,286462
4706,285757
4707,285812
4708,287177
4709,286930
4710,287449
4711,286382
4712,287710
4713,287341
4714,287147
4715,288221
4716,285992
4717,286927
4718,286347
4719,286400
4720,287109
4721,286967
4722,286991
4723,288764
4724,288524
4725,287904
4726,288509
4727,287539
4728,288434
4729,288734
4730,287662
4731,288642
4732,287769
4733,289019
4734,288504
4735,288736
4736,289732
4737,288041
4738,288920
4739,288613
4740,288826
4741,289415
4742,289714
4743,289551
4744,289157
4745,289887
4746,289106
4747,288782
4748,288383
4749,290218
4750,290303
4751,290189
4752,290369
4753,291841
4754,289425
4755,289829
4756,291240
4757,291959
4758,290639
4759,290701
4760,290620
4761,290594
4762,290542
4763,292813
4764,292703
4765,290239
4766,289650
4767,291122
4768,290170
4769,290865
4770,290630
4771,291942
4772,290306
4773,290579
4774,291521
4775,290433
4776,291560
4777,291998
4778,291713
4779,290748
4780,291014
4781,294324
4782,290909
4783,293281
4784,291694
4785,293195
4786,291661
4787,293019
4788,291760
4789,291410
4790,292108
4791,294119
4792,292411
4793,291200
4794,291809
4795,291214
4796,294320
4797,292132
4798,293937
4799,292502
4800,292683
4801,291559
4802,292789
4803,293225
4804,292690
4805,292487
4806,293367
4807,293162
4808,293286
4809,294109
4810,293740
4811,293356
4812,292262
4813,293720
4814,294958
4815,292464
4816,292822
4817,295068
4818,294789
4819,293046
4820,295240
4821,294035
4822,293759
4823,296513
4824,294558
4825,293784
4826,294463
4827,295208
