"n","tiempo (ns)"
2497,647747
2498,641551
2499,658069
2500,663018
2501,665444
2502,661634
2503,656136
2504,663750
2505,650619
2506,656809
2507,654875
2508,662566
2509,655098
2510,666934
2511,647664
2512,668830
2513,663147
2514,655466
2515,667798
2516,666203
2517,660724
2518,671532
2519,663287
2520,653629
2521,672826
2522,667138
2523,665152
2524,670511
2525,674412
2526,675498
2527,657080
2528,663241
2529,660156
2530,679180
2531,669410
2532,666201
2533,673670
2534,672550
2535,672426
2536,676761
2537,657842
2538,660978
2539,667530
2540,668341
2541,677479
2542,685562
2543,666627
2544,670538
2545,669681
2546,674767
2547,668290
2548,653467
2549,660065
2550,667423
2551,669094
2552,673867
2553,678441
2554,676205
2555,665123
2556,679758
2557,661903
2558,681381
2559,674899
2560,676391
2561,664953
2562,671741
2563,692916
2564,682454
2565,673250
2566,683245
2567,683329
2568,680786
2569,674485
2570,677211
2571,682041
2572,680205
2573,676969
2574,671979
2575,678667
2576,675235
2577,679596
2578,682251
2579,697490
2580,686833
2581,674584
2582,694653
2583,689256
2584,681603
2585,662574
2586,676968
2587,694782
2588,684954
2589,663254
2590,689922
2591,672391
2592,688743
2593,684298
2594,674759
2595,672708
2596,679430
2597,686412
2598,683145
2599,680966
2600,686303
2601,685020
2602,689417
2603,687817
2604,682702
2605,673934
2606,687417
2607,691275
2608,697544
2609,690893
2610,686074
2611,686755
2612,691733
2613,680045
2614,681355
2615,690798
2616,699889
2617,693422
2618,687619
2619,696138
2620,695271
2621,684033
2622,699332
2623,696923
2624,701931
2625,702784
2626,699513
2627,695749
2628,692115
2629,694057
2630,696524
2631,703156
2632,691105
2633,699706
2634,691158
2635,696630
2636,686272
2637,698574
2638,702009
2639,698555
2640,700545
2641,699837
2642,704712
2643,694409
2644,701117
2645,699589
2646,696904
2647,702906
2648,703102
2649,707648
2650,705930
2651,700699
2652,693296
2653,698495
2654,697511
2655,707605
2656,689183
2657,695852
2658,698586
2659,691817
2660,700777
2661,695040
2662,708894
2663,703827
2664,712450
2665,702197
2666,710094
2667,707946
2668,696797
2669,713440
2670,707751
2671,704643
2672,694225
2673,698854
2674,706196
2675,721115
2676,701375
2677,724210
2678,705210
2679,707844
2680,694256
2681,705378
2682,707204
2683,697428
2684,698404
2685,706983
2686,711241
2687,714989
2688,712365
2689,698957
2690,716475
2691,722488
2692,714363
2693,705291
2694,705574
2695,719759
2696,722475
2697,726276
2698,725643
2699,704030
2700,718643
2701,711475
2702,726298
2703,713396
2704,721745
2705,722228
2706,724536
2707,714636
2708,716124
2709,717203
2710,711670
2711,708525
2712,730283
2713,715051
2714,721648
2715,723902
2716,734788
2717,726672
2718,729407
2719,733619
2720,730956
2721,726749
2722,729009
2723,711830
2724,722314
2725,733732
2726,727769
2727,713932
2728,725082
2729,719336
2730,732079
2731,717638
2732,718899
2733,725758
2734,716019
2735,746645
2736,721961
2737,728248
2738,727043
2739,737611
2740,735129
2741,715262
2742,737134
2743,736702
2744,729398
2745,729356
2746,720622
2747,727662
2748,722513
2749,735242
2750,727725
2751,738310
2752,733114
2753,728001
2754,741544
2755,722802
2756,728906
2757,738833
2758,740755
2759,732767
2760,733982
2761,724898
2762,741119
2763,731345
2764,723913
2765,730168
2766,736047
2767,718967
2768,729970
2769,737508
2770,736575
2771,733442
2772,728610
2773,734395
2774,721701
2775,740784
2776,722568
2777,737538
2778,730838
2779,724929
2780,744121
2781,718860
2782,726048
2783,727295
2784,730089
2785,731475
2786,735634
2787,751941
2788,741799
2789,754021
2790,736746
2791,736110
2792,733814
2793,726875
2794,719448
2795,733251
2796,741124
2797,730824
2798,750651
2799,740554
2800,744730
2801,747144
2802,740202
2803,732754
2804,747445
2805,741296
2806,731993
2807,730757
2808,734533
2809,726551
2810,748929
2811,766062
2812,749709
2813,752798
2814,747666
2815,737370
2816,756299
2817,748932
2818,736729
2819,752678
2820,736664
2821,756532
2822,745856
2823,752108
2824,747348
2825,747470
2826,752227
2827,755006
2828,755599
2829,752783
2830,756809
2831,769049
2832,758612
2833,762960
2834,753341
2835,738868
2836,752404
2837,733750
2838,748830
2839,760277
2840,758357
2841,742972
2842,755351
2843,760257
2844,760762
2845,750915
2846,762545
2847,743498
2848,744223
2849,762795
2850,763579
2851,755778
2852,761638
2853,762863
2854,755603
2855,758958
2856,751857
2857,759388
2858,772110
2859,766442
2860,757921
2861,767047
2862,762177
2863,777185
2864,761692
2865,779473
2866,764091
2867,761937
2868,757320
2869,768859
2870,765180
2871,757336
2872,753041
2873,766483
2874,758490
2875,762193
2876,761032
2877,760005
2878,750460
2879,770232
2880,768905
2881,764528
2882,769931
2883,766881
2884,766907
2885,768109
2886,766586
2887,768834
2888,762462
2889,761558
2890,774353
2891,782151
2892,757202
2893,761922
2894,753778
2895,779565
2896,757401
2897,763124
2898,778954
2899,747726
2900,759591
2901,760185
2902,764172
2903,767881
2904,758057
2905,775927
2906,768310
2907,770499
2908,772014
2909,766137
2910,780363
2911,780414
2912,780186
2913,777069
2914,783760
2915,777768
2916,757481
2917,776640
2918,767017
2919,774767
2920,775926
2921,768569
2922,783871
2923,775711
2924,782395
2925,782742
2926,768591
2927,782237
2928,773616
2929,777235
2930,784145
2931,773525
2932,778538
2933,774948
2934,767948
2935,785108
2936,769104
2937,786467
2938,794291
2939,785378
2940,788329
2941,774899
2942,777457
2943,790343
2944,779410
2945,788179
2946,765835
2947,779136
2948,801761
2949,801390
2950,771830
2951,790959
2952,779880
2953,786656
2954,775374
2955,784853
2956,787108
2957,777836
2958,787492
2959,794829
2960,791856
2961,777620
2962,793873
2963,809991
2964,797456
2965,780278
2966,785725
2967,804483
2968,788530
2969,786456
2970,799557
2971,791451
2972,791789
2973,782875
2974,789645
2975,794092
2976,797534
2977,797384
2978,795904
2979,805480
2980,793869
2981,803115
2982,809394
2983,785215
2984,802751
2985,793072
2986,806940
2987,805710
2988,805794
2989,776908
2990,787334
2991,803075
2992,802494
2993,803337
2994,800878
2995,796553
2996,788825
2997,791972
2998,794524
2999,800043
3000,793450
3001,800505
3002,791112
3003,806325
3004,806971
3005,805498
3006,801598
3007,798072
3008,791179
3009,807970
3010,799538
3011,803130
3012,810099
3013,802944
3014,808455
3015,803629
3016,804077
3017,803860
3018,809423
3019,812876
3020,806500
3021,817340
3022,804037
3023,808292
3024,816006
3025,795362
3026,811676
3027,815254
3028,818303
3029,813057
3030,814408
3031,809883
3032,801808
3033,799330
3034,784576
3035,796234
3036,819905
3037,796988
3038,809804
3039,797773
3040,801435
3041,804322
3042,813518
3043,813988
3044,828610
3045,809565
3046,801421
3047,809038
3048,808316
3049,821912
3050,801577
3051,807053
3052,804361
3053,812618
3054,815690
3055,822872
3056,804643
3057,816730
3058,794600
3059,806153
3060,803452
3061,817201
3062,822909
3063,822538
3064,825983
3065,816804
3066,814806
3067,824981
3068,827614
3069,830198
3070,825824
3071,815456
3072,820200
3073,814315
3074,821359
3075,816027
3076,803657
3077,819474
3078,820952
3079,813034
3080,822225
3081,815746
3082,832323
3083,817465
3084,825460
3085,811690
3086,849275
3087,813573
3088,825305
3089,825900
3090,835531
3091,823499
3092,843755
3093,829224
3094,835775
3095,843736
3096,828050
3097,831537
3098,821104
3099,831120
3100,831867
3101,833689
3102,832826
3103,830612
3104,833356
3105,824610
3106,841401
3107,820098
3108,836996
3109,822932
3110,827722
3111,831123
3112,841008
3113,837985
3114,840318
3115,847499
3116,849737
3117,838808
3118,844887
3119,820756
3120,854429
3121,835449
3122,842754
3123,854047
3124,838678
3125,823281
3126,842227
3127,837964
3128,834841
3129,847828
3130,856216
3131,826977
3132,845141
3133,846607
3134,836531
3135,847976
3136,848769
3137,834890
3138,853639
3139,858664
3140,834125
3141,847890
3142,856275
3143,835631
3144,836801
3145,836915
3146,845631
3147,854597
3148,829517
3149,837256
3150,837127
3151,846019
3152,847620
3153,851335
3154,858097
3155,833301
3156,854527
3157,854493
3158,848193
3159,850547
3160,846464
3161,839832
3162,843892
3163,841878
3164,846023
3165,854097
3166,857931
3167,850417
3168,857661
3169,861176
3170,848687
3171,863340
3172,861866
3173,838405
3174,862459
3175,844743
3176,873991
3177,844554
3178,850501
3179,876329
3180,860906
3181,856832
3182,872103
3183,868877
3184,858557
3185,853271
3186,862977
3187,874065
3188,856113
3189,862063
3190,875782
3191,864803
3192,862870
3193,845932
3194,866946
3195,868472
3196,875475
3197,856202
3198,876803
3199,885939
3200,891532
3201,892027
3202,852188
3203,859002
3204,878305
3205,887493
3206,862744
3207,869713
3208,886918
3209,876049
3210,869668
3211,852892
3212,875009
3213,877354
3214,865507
3215,869801
3216,878436
3217,861010
3218,873786
3219,857877
3220,874618
3221,853278
3222,844986
3223,864144
3224,872087
3225,877489
3226,866339
3227,866115
3228,873414
3229,888465
3230,868321
3231,861078
3232,873683
3233,870978
3234,854835
3235,865304
3236,880819
3237,862094
3238,873264
3239,881034
3240,870115
3241,865843
3242,887698
3243,880476
3244,869872
3245,875350
3246,878827
3247,879143
3248,860516
3249,880343
3250,880015
3251,886326
3252,864544
3253,873371
3254,878859
3255,900871
3256,874968
3257,882130
3258,876913
3259,890005
3260,870111
3261,863715
3262,886228
3263,885703
3264,881862
3265,881408
3266,883449
3267,884213
3268,873289
3269,886075
3270,882566
3271,893461
3272,870461
3273,894343
3274,894464
3275,887598
3276,886040
3277,872635
3278,871730
3279,887152
3280,884450
3281,879480
3282,879480
3283,902401
3284,898138
3285,878904
3286,885596
3287,880641
3288,894018
3289,900223
3290,898046
3291,894401
3292,896443
3293,899493
3294,896548
3295,885987
3296,889585
3297,890838
3298,894777
3299,884001
3300,912377
3301,885173
3302,901412
3303,885317
3304,887965
3305,912729
3306,896405
3307,902773
3308,881750
3309,888269
3310,869264
3311,920782
3312,892487
3313,903583
3314,902144
3315,907619
3316,903075
3317,912452
3318,883233
3319,906435
3320,904016
3321,894993
3322,876832
3323,905311
3324,891704
3325,909408
3326,910489
3327,896519
3328,912272
3329,883581
3330,906352
3331,905781
3332,896647
3333,900713
3334,902111
3335,892253
3336,907629
3337,886195
3338,904207
3339,900782
3340,898034
3341,893846
3342,918508
3343,915839
3344,916459
3345,908183
3346,898924
3347,916169
3348,904363
3349,919977
3350,912334
3351,901015
3352,895638
3353,915976
3354,911704
3355,920673
3356,904784
3357,895527
3358,913618
3359,908500
3360,893967
3361,885334
3362,920239
3363,906276
3364,901254
3365,908327
3366,906845
3367,909032
3368,908215
3369,912502
3370,923415
3371,909868
3372,913082
3373,920957
3374,909185
3375,906108
3376,918018
3377,909331
3378,927585
3379,913350
3380,914051
3381,904409
3382,911067
3383,917949
3384,911897
3385,912432
3386,905267
3387,909876
3388,921961
3389,913755
3390,907612
3391,925421
3392,914419
3393,921228
3394,921614
3395,910243
3396,913641
3397,930965
3398,927972
3399,939466
3400,936195
3401,935958
3402,936792
3403,926248
3404,923024
3405,931377
3406,918732
3407,922062
3408,923894
3409,937437
3410,927689
3411,930285
3412,916142
3413,925389
3414,935115
3415,923874
3416,928898
3417,935116
3418,930786
3419,928833
3420,941153
3421,935133
3422,952856
3423,938112
3424,929881
3425,922131
3426,917586
3427,933626
3428,916916
3429,934082
3430,923537
3431,938991
3432,935829
3433,925847
3434,945197
3435,938485
3436,930230
3437,927524
3438,945785
3439,933103
3440,938429
3441,922101
3442,939335
3443,947949
3444,936848
3445,938958
3446,939529
3447,935991
3448,939512
3449,941998
3450,944225
3451,941844
3452,942960
3453,949916
3454,947168
3455,920538
3456,939804
3457,949023
3458,945716
3459,936549
3460,917795
3461,924603
3462,919324
3463,948060
3464,927078
3465,935815
3466,935358
3467,957643
3468,963497
3469,960406
3470,940145
3471,956792
3472,936578
3473,937628
3474,957190
3475,940967
3476,950336
3477,951119
3478,935152
3479,947876
3480,931595
3481,929888
3482,954172
3483,945121
3484,963811
3485,956352
3486,944401
3487,934103
3488,945631
3489,942270
3490,931886
3491,961959
3492,950051
3493,956204
3494,959637
3495,948116
3496,945711
3497,959713
3498,946211
3499,949320
3500,939506
3501,958471
3502,960273
3503,958062
3504,951784
3505,973731
3506,967279
3507,946145
3508,960404
3509,951120
3510,966975
3511,952097
3512,952814
3513,969543
3514,953753
3515,949038
3516,967269
3517,976319
3518,934525
3519,928521
3520,959823
3521,955074
3522,964777
3523,944308
3524,951504
3525,962994
3526,954079
3527,954698
3528,962643
3529,957764
3530,963834
3531,964620
3532,960272
3533,950336
3534,959744
3535,956003
3536,950971
3537,952593
3538,979108
3539,965029
3540,955698
3541,967413
3542,980500
3543,960921
3544,961159
3545,975346
3546,967375
3547,965976
3548,980364
3549,966692
3550,977242
3551,950598
3552,981447
3553,961686
3554,950062
3555,967281
3556,967235
3557,980213
3558,968507
3559,977908
3560,982642
3561,963032
3562,970577
3563,973678
3564,971593
3565,970406
3566,962276
3567,970694
3568,954083
3569,971410
3570,966764
3571,997071
3572,990640
3573,948178
3574,990699
3575,985666
3576,971761
3577,980048
3578,994295
3579,976059
3580,969006
3581,974061
3582,991853
3583,977984
3584,973673
3585,1008701
3586,999719
3587,970407
3588,990429
3589,976416
3590,984489
3591,986103
3592,975870
3593,974214
3594,983266
3595,994730
3596,986449
3597,962913
3598,991968
3599,972851
3600,977061
3601,978992
3602,987321
3603,978659
3604,963459
3605,988925
3606,989961
3607,994124
3608,973445
3609,978915
3610,971768
3611,989258
3612,977860
3613,981109
3614,970236
3615,980973
3616,967641
3617,988512
3618,986100
3619,994915
3620,1003237
3621,994205
3622,982040
3623,981670
3624,989378
3625,995191
3626,984480
3627,1001363
3628,982622
3629,978123
3630,983697
3631,994789
3632,983342
3633,991957
3634,985329
3635,997994
3636,1008458
3637,982313
3638,975937
3639,995042
3640,986606
3641,972218
3642,992606
3643,995252
3644,977672
3645,992770
3646,993585
3647,993520
3648,992442
3649,1002024
3650,990186
3651,998891
3652,1012199
3653,1012369
3654,1000611
3655,990953
3656,980218
3657,1023569
3658,988491
3659,1011220
3660,989187
3661,993520
3662,978216
3663,995380
3664,1005063
3665,997875
3666,984675
3667,997849
3668,1015649
3669,996917
3670,1007248
3671,1011639
3672,970041
3673,1009889
3674,969563
3675,1012080
3676,988660
3677,1005607
3678,1007512
3679,983991
3680,1017869
3681,1027013
3682,994142
3683,1008978
3684,1020722
3685,1016731
3686,985673
3687,1005265
3688,1006918
3689,1002747
3690,1014243
3691,1006192
3692,1010129
3693,1005986
3694,992985
3695,1014484
3696,999765
3697,1014548
3698,1031408
3699,1006146
3700,1026438
3701,1009191
3702,1005219
3703,1010470
3704,1015784
3705,988450
3706,1002392
3707,1004623
3708,1014038
3709,1015686
3710,1031049
3711,1015222
3712,1003346
3713,1019843
3714,1015517
3715,1006297
3716,1021897
3717,1035452
3718,1005752
3719,1028093
3720,1019496
3721,1018451
3722,1016128
3723,1019439
3724,1013801
3725,1005021
3726,1007118
3727,1008759
3728,1023709
3729,995528
3730,1027616
3731,1017456
3732,1030945
3733,1031761
3734,1023906
3735,1027679
3736,1027424
3737,1055585
3738,1011309
3739,1017928
3740,1019537
3741,1024799
3742,1023073
3743,1006592
3744,1022488
3745,1016825
3746,1028336
3747,1019648
3748,1033489
3749,1026874
3750,1019705
3751,1018250
3752,1045900
3753,1006557
3754,1050743
3755,1030492
3756,1029603
3757,1017456
3758,1011814
3759,1016553
3760,1017797
3761,1036491
3762,1046463
3763,1007130
3764,1030372
3765,1041185
3766,1002656
3767,1015305
3768,1023889
3769,1022717
3770,1025626
3771,1023242
3772,1036179
3773,1028338
3774,1016863
3775,1031223
3776,1028011
3777,1042692
3778,1031459
3779,1037762
3780,1041448
3781,1034632
3782,1029710
3783,1046023
3784,1034927
3785,1036030
3786,1034082
3787,1046581
3788,1038633
3789,1028694
3790,1045001
3791,1020275
3792,1048792
3793,1040883
3794,1054420
3795,1024169
3796,1022278
3797,1042095
3798,1052977
3799,1038268
3800,1043680
3801,1039233
3802,1050770
3803,1027090
3804,1049682
3805,1049834
3806,1047443
3807,1067480
3808,1034782
3809,1037126
3810,1055551
3811,1047764
3812,1058837
3813,1049354
3814,1039658
3815,1057030
3816,1048430
3817,1065556
3818,1061813
3819,1027657
3820,1069692
3821,1039082
3822,1055681
3823,1062728
3824,1043599
3825,1059973
3826,1047277
3827,1031674
3828,1059875
3829,1039516
3830,1033159
3831,1022038
3832,1047188
3833,1047431
3834,1038637
3835,1047620
3836,1042411
3837,1042100
3838,1083091
3839,1044642
3840,1041712
3841,1053023
3842,1069592
3843,1039274
3844,1063397
3845,1066166
3846,1059866
3847,1055830
3848,1068960
3849,1068849
3850,1057187
3851,1039418
3852,1072845
3853,1044598
3854,1062816
3855,1068381
3856,1072971
3857,1049473
3858,1048029
3859,1063825
3860,1054589
3861,1051422
3862,1082711
3863,1066982
3864,1053044
3865,1059174
3866,1065917
3867,1035321
3868,1043160
3869,1074960
3870,1051403
3871,1048663
3872,1049002
3873,1055486
3874,1064757
3875,1067541
3876,1082932
3877,1054701
3878,1058495
3879,1041939
3880,1053353
3881,1054520
3882,1068306
3883,1080325
3884,1043983
3885,1040377
3886,1058205
3887,1052508
3888,1069354
3889,1065123
3890,1074677
3891,1037225
3892,1063653
3893,1072931
3894,1066898
3895,1073991
3896,1077385
3897,1077400
3898,1088117
3899,1077899
3900,1068543
3901,1065550
3902,1079850
3903,1066664
3904,1075321
3905,1079809
3906,1057814
3907,1080630
3908,1066216
3909,1052261
3910,1094214
3911,1068133
3912,1077782
3913,1086090
3914,1076306
3915,1081823
3916,1079848
3917,1092685
3918,1098749
3919,1084935
3920,1066120
3921,1083084
3922,1095180
3923,1087074
3924,1078693
3925,1101282
3926,1079122
3927,1071811
3928,1081022
3929,1077923
3930,1094400
3931,1075233
3932,1064535
3933,1058365
3934,1092059
3935,1065677
3936,1072312
3937,1078156
3938,1083638
3939,1076828
3940,1067343
3941,1078074
3942,1085502
3943,1065410
3944,1085957
3945,1066994
3946,1083137
3947,1086402
3948,1100803
3949,1086640
3950,1085048
3951,1064254
3952,1097165
3953,1081662
3954,1105134
3955,1093815
3956,1096768
3957,1093506
3958,1086723
3959,1072132
3960,1069028
3961,1088814
3962,1086308
3963,1089435
3964,1088699
3965,1089695
3966,1085900
3967,1107225
3968,1075398
3969,1101338
3970,1078249
3971,1083952
3972,1089482
3973,1096084
3974,1088318
3975,1082892
3976,1100660
3977,1102028
3978,1112161
3979,1112482
3980,1077176
3981,1084221
3982,1081299
3983,1103697
3984,1095352
3985,1097414
3986,1090420
3987,1098090
3988,1072276
3989,1088190
3990,1088979
3991,1107508
3992,1089384
3993,1088912
3994,1082541
3995,1109170
3996,1105099
3997,1094781
3998,1096230
3999,1079560
4000,1100324
4001,1102093
4002,1085221
4003,1112048
4004,1095164
4005,1112111
4006,1110529
4007,1106615
4008,1109971
4009,1117615
4010,1110430
4011,1111144
4012,1106883
4013,1102197
4014,1079595
4015,1106748
4016,1116390
4017,1100604
4018,1096724
4019,1123151
4020,1120023
4021,1079370
4022,1091849
4023,1110574
4024,1099949
4025,1097100
4026,1099833
4027,1099236
4028,1118220
4029,1119044
4030,1082832
4031,1094710
4032,1117409
4033,1093216
4034,1107809
4035,1098757
4036,1095309
4037,1127812
4038,1113641
4039,1102481
4040,1096978
4041,1101098
4042,1107417
4043,1116799
4044,1113452
4045,1091154
4046,1095273
4047,1094301
4048,1099125
4049,1120951
4050,1127456
4051,1117159
4052,1120795
4053,1140645
4054,1101413
4055,1110698
4056,1112069
4057,1130639
4058,1116143
4059,1129597
4060,1113767
4061,1119095
4062,1126898
4063,1154475
4064,1135503
4065,1119366
4066,1130902
4067,1133982
4068,1113614
4069,1135487
4070,1148741
4071,1121843
4072,1123852
4073,1145123
4074,1138342
4075,1147381
4076,1137754
4077,1124502
4078,1108207
4079,1120108
4080,1125736
4081,1111319
4082,1130868
4083,1141219
4084,1116477
4085,1133902
4086,1140338
4087,1107837
4088,1131015
4089,1121369
4090,1128343
4091,1145045
4092,1130062
4093,1126932
4094,1106733
4095,1129331
4096,1125074
4097,1138266
4098,1139150
4099,1134735
4100,1130126
4101,1139793
4102,1117104
4103,1132407
4104,1154226
4105,1129853
4106,1151332
4107,1138848
4108,1121268
4109,1134097
4110,1137446
4111,1149732
4112,1142539
4113,1121379
4114,1127281
4115,1119754
4116,1122412
4117,1127446
4118,1140043
4119,1147171
4120,1140902
4121,1123676
4122,1160316
4123,1130934
4124,1151769
4125,1127863
4126,1133041
4127,1127053
4128,1130789
4129,1165341
4130,1127573
4131,1154541
4132,1138454
4133,1148692
4134,1158264
4135,1140326
4136,1152237
4137,1143907
4138,1143162
4139,1148959
4140,1134784
4141,1156966
4142,1136944
4143,1147723
4144,1161615
4145,1148685
4146,1158183
4147,1156929
4148,1141174
4149,1134536
4150,1132117
4151,1142969
4152,1136887
4153,1133353
4154,1157398
4155,1161620
4156,1132899
4157,1144348
4158,1151668
4159,1158641
4160,1145330
4161,1164468
4162,1156427
4163,1158855
4164,1157128
4165,1136135
4166,1158306
4167,1157985
4168,1173816
4169,1168128
4170,1167381
4171,1173388
4172,1148265
4173,1177034
4174,1158930
4175,1155395
4176,1152035
4177,1186003
4178,1150849
4179,1139822
4180,1158252
4181,1158282
4182,1148992
4183,1165903
4184,1161805
4185,1160670
4186,1148791
4187,1166474
4188,1167602
4189,1154382
4190,1160996
4191,1182387
4192,1159067
4193,1173989
4194,1166962
4195,1181196
4196,1158981
4197,1156159
4198,1183980
4199,1186559
4200,1167363
4201,1157161
4202,1148869
4203,1153300
4204,1184361
4205,1166728
4206,1192335
4207,1175152
4208,1159327
4209,1174593
4210,1169732
4211,1186995
4212,1164196
4213,1187742
4214,1163795
4215,1161957
4216,1186503
4217,1180763
4218,1165480
4219,1185558
4220,1178653
4221,1159591
4222,1169324
4223,1166573
4224,1171092
4225,1187049
4226,1177555
4227,1162311
4228,1197073
4229,1184604
4230,1167972
4231,1182944
4232,1184480
4233,1180805
4234,1182418
4235,1187425
4236,1184870
4237,1170257
4238,1174563
4239,1172788
4240,1182026
4241,1197281
4242,1183817
4243,1184001
4244,1182564
4245,1174070
4246,1160242
4247,1185623
4248,1184361
4249,1177453
4250,1198827
4251,1185041
4252,1163157
4253,1197429
4254,1180359
4255,1178487
4256,1171664
4257,1172185
4258,1178754
4259,1202721
4260,1201920
4261,1194109
4262,1201893
4263,1168638
4264,1181006
4265,1196937
4266,1194223
4267,1175358
4268,1203743
4269,1176498
4270,1186239
4271,1189027
4272,1187338
4273,1173619
4274,1217849
4275,1182851
4276,1189794
4277,1212808
4278,1189277
4279,1185932
4280,1171469
4281,1194842
4282,1205854
4283,1200795
4284,1183936
4285,1191386
4286,1179903
4287,1212562
4288,1202692
4289,1175214
4290,1193333
4291,1207179
4292,1202205
4293,1191053
4294,1207306
4295,1216323
4296,1198902
4297,1197334
4298,1183046
4299,1192744
4300,1205102
4301,1199001
4302,1202055
4303,1195300
4304,1213088
4305,1193912
4306,1199977
4307,1182506
4308,1188026
4309,1189937
4310,1199418
4311,1190913
4312,1186374
4313,1211178
4314,1224365
4315,1204275
4316,1184902
4317,1200332
4318,1189333
4319,1226496
4320,1180709
4321,1183731
4322,1207140
4323,1210308
4324,1198670
4325,1198012
4326,1196451
4327,1195207
4328,1212195
4329,1213171
4330,1206308
4331,1214305
4332,1175727
4333,1200175
4334,1218038
4335,1187536
4336,1207661
4337,1211182
4338,1224657
4339,1219554
4340,1212937
4341,1205825
4342,1202405
4343,1190322
4344,1205918
4345,1216763
4346,1216356
4347,1236981
4348,1209735
4349,1220718
4350,1201547
4351,1225446
4352,1204879
4353,1235379
4354,1196421
4355,1208343
4356,1202713
4357,1230188
4358,1208743
4359,1190882
4360,1222971
4361,1230773
4362,1212103
4363,1216012
4364,1221654
4365,1237986
4366,1224740
4367,1214353
4368,1218180
4369,1229290
4370,1217994
4371,1212114
4372,1203975
4373,1213091
4374,1214861
4375,1210841
4376,1222977
4377,1221596
4378,1197908
4379,1206139
4380,1187383
4381,1223055
4382,1218045
4383,1216981
4384,1229381
4385,1225032
4386,1197644
4387,1211442
4388,1235682
4389,1242681
4390,1206556
4391,1225251
4392,1219482
4393,1220013
4394,1232881
4395,1219642
4396,1235464
4397,1246823
4398,1221258
4399,1224921
4400,1240048
4401,1223871
4402,1249097
4403,1238348
4404,1244853
4405,1248481
4406,1236008
4407,1222790
4408,1225129
4409,1218795
4410,1233766
4411,1230659
4412,1249320
4413,1217408
4414,1225833
4415,1221498
4416,1243209
4417,1226388
4418,1212337
4419,1229232
4420,1257030
4421,1232710
4422,1234052
4423,1218686
4424,1228139
4425,1232761
4426,1225654
4427,1238135
4428,1230568
4429,1240117
4430,1228078
4431,1218525
4432,1229860
4433,1230078
4434,1226669
4435,1212763
4436,1212057
4437,1227380
4438,1235989
4439,1253244
4440,1241566
4441,1259584
4442,1246281
4443,1230675
4444,1227646
4445,1238832
4446,1239442
4447,1239419
4448,1251490
4449,1253002
4450,1230733
4451,1260251
4452,1237974
4453,1255441
4454,1239573
4455,1246774
4456,1247825
4457,1222364
4458,1262350
4459,1227445
4460,1242421
4461,1248198
4462,1233074
4463,1234828
4464,1231862
4465,1237419
4466,1241404
4467,1248620
4468,1247097
4469,1246139
4470,1250945
4471,1252546
4472,1240525
4473,1241681
4474,1252394
4475,1265686
4476,1250808
4477,1263564
4478,1248535
4479,1259835
4480,1249600
4481,1241095
4482,1246122
4483,1276326
4484,1238737
4485,1239654
4486,1258134
4487,1239116
4488,1239368
4489,1247495
4490,1243888
4491,1261219
4492,1244050
4493,1234775
4494,1250033
4495,1216920
4496,1258261
4497,1253550
4498,1263179
4499,1246505
4500,1256829
4501,1242188
4502,1248579
4503,1242832
4504,1275448
4505,1250302
4506,1249423
4507,1264992
4508,1267261
4509,1258136
4510,1288977
4511,1246992
4512,1262076
4513,1280938
4514,1269349
4515,1269552
4516,1276956
4517,1257547
4518,1256650
4519,1244448
4520,1277405
4521,1256057
4522,1277247
4523,1281246
4524,1302618
4525,1259690
4526,1281182
4527,1250813
4528,1272629
4529,1287811
4530,1257631
4531,1273048
4532,1260718
4533,1278506
4534,1234658
4535,1262255
4536,1260008
4537,1256775
4538,1273621
4539,1271587
4540,1262221
4541,1264923
4542,1251872
4543,1261367
4544,1276733
4545,1268760
4546,1276504
4547,1300184
4548,1269933
4549,1284422
4550,1281480
4551,1253777
4552,1279669
4553,1260826
4554,1273773
4555,1272584
4556,1283819
4557,1264324
4558,1255955
4559,1264673
4560,1288372
4561,1282701
4562,1273803
4563,1252753
4564,1288728
4565,1291686
4566,1279213
4567,1282647
4568,1260710
4569,1261837
4570,1286229
4571,1256119
4572,1283445
4573,1249710
4574,1284050
4575,1277132
4576,1261383
4577,1296144
4578,1283847
4579,1286626
4580,1269671
4581,1277341
4582,1297302
4583,1298054
4584,1294042
4585,1267217
4586,1278756
4587,1277030
4588,1273135
4589,1293889
4590,1271259
4591,1294101
4592,1299881
4593,1280295
4594,1284766
4595,1293932
4596,1282012
4597,1268233
4598,1317896
4599,1286831
4600,1281065
4601,1286002
4602,1283276
4603,1291177
4604,1295433
4605,1280056
4606,1291806
4607,1270557
4608,1267824
4609,1274810
4610,1292490
4611,1303743
4612,1296481
4613,1297515
4614,1291268
4615,1272735
4616,1283013
4617,1298066
4618,1303419
4619,1293416
4620,1278365
4621,1289434
4622,1279022
4623,1302749
4624,1289916
4625,1297570
4626,1295640
4627,1296990
4628,1282315
4629,1300169
4630,1313156
4631,1311122
4632,1294977
4633,1314045
4634,1290519
4635,1295227
4636,1283583
4637,1283765
4638,1314877
4639,1294619
4640,1332888
4641,1298643
4642,1306575
4643,1302077
4644,1301579
4645,1311499
4646,1314875
4647,1294514
4648,1308978
4649,1276373
4650,1309137
4651,1307714
4652,1313193
4653,1295006
4654,1319172
4655,1328060
4656,1294503
4657,1294938
4658,1283906
4659,1297925
4660,1292236
4661,1306678
